x,y,iterations,real_x,real_y
120,60,1,-0.743554159,0.131820451
121,60,1,-0.743552584,0.131820451
122,60,1,-0.743551009,0.131820451
123,60,1,-0.743549434,0.131820451
124,60,1,-0.743547859,0.131820451
125,60,1,-0.743546285,0.131820451
126,60,1,-0.743544710,0.131820451
127,60,1,-0.743543135,0.131820451
0,61,1,-0.743743135,0.131822026
1,61,1,-0.743741560,0.131822026
2,61,1,-0.743739985,0.131822026
3,61,1,-0.743738411,0.131822026
4,61,1,-0.743736836,0.131822026
5,61,1,-0.743735261,0.131822026
6,61,1,-0.743733686,0.131822026
7,61,1,-0.743732111,0.131822026
8,61,1,-0.743730537,0.131822026
9,61,1,-0.743728962,0.131822026
10,61,1,-0.743727387,0.131822026
11,61,1,-0.743725812,0.131822026
12,61,1,-0.743724237,0.131822026
13,61,1,-0.743722663,0.131822026
14,61,1,-0.743721088,0.131822026
15,61,1,-0.743719513,0.131822026
16,61,1,-0.743717938,0.131822026
17,61,1,-0.743716363,0.131822026
18,61,1,-0.743714789,0.131822026
19,61,1,-0.743713214,0.131822026
20,61,1,-0.743711639,0.131822026
21,61,1,-0.743710064,0.131822026
22,61,1,-0.743708489,0.131822026
23,61,1,-0.743706915,0.131822026
24,61,1,-0.743705340,0.131822026
25,61,1,-0.743703765,0.131822026
26,61,1,-0.743702190,0.131822026
27,61,1,-0.743700615,0.131822026
28,61,1,-0.743699041,0.131822026
29,61,1,-0.743697466,0.131822026
30,61,1,-0.743695891,0.131822026
31,61,1,-0.743694316,0.131822026
32,61,1,-0.743692741,0.131822026
33,61,1,-0.743691166,0.131822026
34,61,1,-0.743689592,0.131822026
35,61,1,-0.743688017,0.131822026
36,61,1,-0.743686442,0.131822026
37,61,1,-0.743684867,0.131822026
38,61,1,-0.743683292,0.131822026
39,61,1,-0.743681718,0.131822026
40,61,1,-0.743680143,0.131822026
41,61,1,-0.743678568,0.131822026
42,61,1,-0.743676993,0.131822026
43,61,1,-0.743675418,0.131822026
44,61,1,-0.743673844,0.131822026
45,61,1,-0.743672269,0.131822026
46,61,1,-0.743670694,0.131822026
47,61,1,-0.743669119,0.131822026
48,61,1,-0.743667544,0.131822026
49,61,1,-0.743665970,0.131822026
50,61,1,-0.743664395,0.131822026
51,61,1,-0.743662820,0.131822026
52,61,1,-0.743661245,0.131822026
53,61,1,-0.743659670,0.131822026
54,61,1,-0.743658096,0.131822026
55,61,1,-0.743656521,0.131822026
56,61,1,-0.743654946,0.131822026
57,61,1,-0.743653371,0.131822026
58,61,1,-0.743651796,0.131822026
59,61,1,-0.743650222,0.131822026
60,61,1,-0.743648647,0.131822026
61,61,1,-0.743647072,0.131822026
62,61,1,-0.743645497,0.131822026
63,61,1,-0.743643922,0.131822026
64,61,1,-0.743642348,0.131822026
65,61,1,-0.743640773,0.131822026
66,61,1,-0.743639198,0.131822026
67,61,1,-0.743637623,0.131822026
68,61,1,-0.743636048,0.131822026
69,61,1,-0.743634474,0.131822026
70,61,1,-0.743632899,0.131822026
71,61,1,-0.743631324,0.131822026
72,61,1,-0.743629749,0.131822026
73,61,1,-0.743628174,0.131822026
74,61,1,-0.743626600,0.131822026
75,61,1,-0.743625025,0.131822026
76,61,1,-0.743623450,0.131822026
77,61,1,-0.743621875,0.131822026
78,61,1,-0.743620300,0.131822026
79,61,1,-0.743618726,0.131822026
80,61,1,-0.743617151,0.131822026
81,61,1,-0.743615576,0.131822026
82,61,1,-0.743614001,0.131822026
83,61,1,-0.743612426,0.131822026
84,61,1,-0.743610852,0.131822026
85,61,1,-0.743609277,0.131822026
86,61,1,-0.743607702,0.131822026
87,61,1,-0.743606127,0.131822026
88,61,1,-0.743604552,0.131822026
89,61,1,-0.743602978,0.131822026
90,61,1,-0.743601403,0.131822026
91,61,1,-0.743599828,0.131822026
92,61,1,-0.743598253,0.131822026
93,61,1,-0.743596678,0.131822026
94,61,1,-0.743595104,0.131822026
95,61,1,-0.743593529,0.131822026
96,61,1,-0.743591954,0.131822026
97,61,1,-0.743590379,0.131822026
98,61,1,-0.743588804,0.131822026
99,61,1,-0.743587229,0.131822026
100,61,1,-0.743585655,0.131822026
101,61,1,-0.743584080,0.131822026
102,61,1,-0.743582505,0.131822026
103,61,1,-0.743580930,0.131822026
104,61,1,-0.743579355,0.131822026
105,61,1,-0.743577781,0.131822026
106,61,1,-0.743576206,0.131822026
107,61,1,-0.743574631,0.131822026
108,61,1,-0.743573056,0.131822026
109,61,1,-0.743571481,0.131822026
110,61,1,-0.743569907,0.131822026
111,61,1,-0.743568332,0.131822026
112,61,1,-0.743566757,0.131822026
113,61,1,-0.743565182,0.131822026
114,61,1,-0.743563607,0.131822026
115,61,1,-0.743562033,0.131822026
116,61,1,-0.743560458,0.131822026
117,61,1,-0.743558883,0.131822026
118,61,1,-0.743557308,0.131822026
119,61,1,-0.743555733,0.131822026
120,61,1,-0.743554159,0.131822026
121,61,1,-0.743552584,0.131822026
122,61,1,-0.743551009,0.131822026
123,61,1,-0.743549434,0.131822026
124,61,1,-0.743547859,0.131822026
125,61,1,-0.743546285,0.131822026
126,61,1,-0.743544710,0.131822026
127,61,1,-0.743543135,0.131822026
0,62,1,-0.743743135,0.131823601
1,62,1,-0.743741560,0.131823601
2,62,1,-0.743739985,0.131823601
3,62,1,-0.743738411,0.131823601
4,62,1,-0.743736836,0.131823601
5,62,1,-0.743735261,0.131823601
6,62,1,-0.743733686,0.131823601
7,62,1,-0.743732111,0.131823601
8,62,1,-0.743730537,0.131823601
9,62,1,-0.743728962,0.131823601
10,62,1,-0.743727387,0.131823601
11,62,1,-0.743725812,0.131823601
12,62,1,-0.743724237,0.131823601
13,62,1,-0.743722663,0.131823601
14,62,1,-0.743721088,0.131823601
15,62,1,-0.743719513,0.131823601
16,62,1,-0.743717938,0.131823601
17,62,1,-0.743716363,0.131823601
18,62,1,-0.743714789,0.131823601
19,62,1,-0.743713214,0.131823601
20,62,1,-0.743711639,0.131823601
21,62,1,-0.743710064,0.131823601
22,62,1,-0.743708489,0.131823601
23,62,1,-0.743706915,0.131823601
24,62,1,-0.743705340,0.131823601
25,62,1,-0.743703765,0.131823601
26,62,1,-0.743702190,0.131823601
27,62,1,-0.743700615,0.131823601
28,62,1,-0.743699041,0.131823601
29,62,1,-0.743697466,0.131823601
30,62,1,-0.743695891,0.131823601
31,62,1,-0.743694316,0.131823601
32,62,1,-0.743692741,0.131823601
33,62,1,-0.743691166,0.131823601
34,62,1,-0.743689592,0.131823601
35,62,1,-0.743688017,0.131823601
36,62,1,-0.743686442,0.131823601
37,62,1,-0.743684867,0.131823601
38,62,1,-0.743683292,0.131823601
39,62,1,-0.743681718,0.131823601
40,62,1,-0.743680143,0.131823601
41,62,1,-0.743678568,0.131823601
42,62,1,-0.743676993,0.131823601
43,62,1,-0.743675418,0.131823601
44,62,1,-0.743673844,0.131823601
45,62,1,-0.743672269,0.131823601
46,62,1,-0.743670694,0.131823601
47,62,1,-0.743669119,0.131823601
48,62,1,-0.743667544,0.131823601
49,62,1,-0.743665970,0.131823601
50,62,1,-0.743664395,0.131823601
51,62,1,-0.743662820,0.131823601
52,62,1,-0.743661245,0.131823601
53,62,1,-0.743659670,0.131823601
54,62,1,-0.743658096,0.131823601
55,62,1,-0.743656521,0.131823601
56,62,1,-0.743654946,0.131823601
57,62,1,-0.743653371,0.131823601
58,62,1,-0.743651796,0.131823601
59,62,1,-0.743650222,0.131823601
60,62,1,-0.743648647,0.131823601
61,62,1,-0.743647072,0.131823601
62,62,1,-0.743645497,0.131823601
63,62,1,-0.743643922,0.131823601
64,62,1,-0.743642348,0.131823601
65,62,1,-0.743640773,0.131823601
66,62,1,-0.743639198,0.131823601
67,62,1,-0.743637623,0.131823601
68,62,1,-0.743636048,0.131823601
69,62,1,-0.743634474,0.131823601
70,62,1,-0.743632899,0.131823601
71,62,1,-0.743631324,0.131823601
72,62,1,-0.743629749,0.131823601
73,62,1,-0.743628174,0.131823601
74,62,1,-0.743626600,0.131823601
75,62,1,-0.743625025,0.131823601
76,62,1,-0.743623450,0.131823601
77,62,1,-0.743621875,0.131823601
78,62,1,-0.743620300,0.131823601
79,62,1,-0.743618726,0.131823601
80,62,1,-0.743617151,0.131823601
81,62,1,-0.743615576,0.131823601
82,62,1,-0.743614001,0.131823601
83,62,1,-0.743612426,0.131823601
84,62,1,-0.743610852,0.131823601
85,62,1,-0.743609277,0.131823601
86,62,1,-0.743607702,0.131823601
87,62,1,-0.743606127,0.131823601
88,62,1,-0.743604552,0.131823601
89,62,1,-0.743602978,0.131823601
90,62,1,-0.743601403,0.131823601
91,62,1,-0.743599828,0.131823601
92,62,1,-0.743598253,0.131823601
93,62,1,-0.743596678,0.131823601
94,62,1,-0.743595104,0.131823601
95,62,1,-0.743593529,0.131823601
96,62,1,-0.743591954,0.131823601
97,62,1,-0.743590379,0.131823601
98,62,1,-0.743588804,0.131823601
99,62,1,-0.743587229,0.131823601
100,62,1,-0.743585655,0.131823601
101,62,1,-0.743584080,0.131823601
102,62,1,-0.743582505,0.131823601
103,62,1,-0.743580930,0.131823601
104,62,1,-0.743579355,0.131823601
105,62,1,-0.743577781,0.131823601
106,62,1,-0.743576206,0.131823601
107,62,1,-0.743574631,0.131823601
108,62,1,-0.743573056,0.131823601
109,62,1,-0.743571481,0.131823601
110,62,1,-0.743569907,0.131823601
111,62,1,-0.743568332,0.131823601
112,62,1,-0.743566757,0.131823601
113,62,1,-0.743565182,0.131823601
114,62,1,-0.743563607,0.131823601
115,62,1,-0.743562033,0.131823601
116,62,1,-0.743560458,0.131823601
117,62,1,-0.743558883,0.131823601
118,62,1,-0.743557308,0.131823601
119,62,1,-0.743555733,0.131823601
120,62,1,-0.743554159,0.131823601
121,62,1,-0.743552584,0.131823601
122,62,1,-0.743551009,0.131823601
123,62,1,-0.743549434,0.131823601
124,62,1,-0.743547859,0.131823601
125,62,1,-0.743546285,0.131823601
126,62,1,-0.743544710,0.131823601
127,62,1,-0.743543135,0.131823601
0,63,1,-0.743743135,0.131825176
1,63,1,-0.743741560,0.131825176
2,63,1,-0.743739985,0.131825176
3,63,1,-0.743738411,0.131825176
4,63,1,-0.743736836,0.131825176
5,63,1,-0.743735261,0.131825176
6,63,1,-0.743733686,0.131825176
7,63,1,-0.743732111,0.131825176
8,63,1,-0.743730537,0.131825176
9,63,1,-0.743728962,0.131825176
10,63,1,-0.743727387,0.131825176
11,63,1,-0.743725812,0.131825176
12,63,1,-0.743724237,0.131825176
13,63,1,-0.743722663,0.131825176
14,63,1,-0.743721088,0.131825176
15,63,1,-0.743719513,0.131825176
16,63,1,-0.743717938,0.131825176
17,63,1,-0.743716363,0.131825176
18,63,1,-0.743714789,0.131825176
19,63,1,-0.743713214,0.131825176
20,63,1,-0.743711639,0.131825176
21,63,1,-0.743710064,0.131825176
22,63,1,-0.743708489,0.131825176
23,63,1,-0.743706915,0.131825176
24,63,1,-0.743705340,0.131825176
25,63,1,-0.743703765,0.131825176
26,63,1,-0.743702190,0.131825176
27,63,1,-0.743700615,0.131825176
28,63,1,-0.743699041,0.131825176
29,63,1,-0.743697466,0.131825176
30,63,1,-0.743695891,0.131825176
31,63,1,-0.743694316,0.131825176
32,63,1,-0.743692741,0.131825176
33,63,1,-0.743691166,0.131825176
34,63,1,-0.743689592,0.131825176
35,63,1,-0.743688017,0.131825176
36,63,1,-0.743686442,0.131825176
37,63,1,-0.743684867,0.131825176
38,63,1,-0.743683292,0.131825176
39,63,1,-0.743681718,0.131825176
40,63,1,-0.743680143,0.131825176
41,63,1,-0.743678568,0.131825176
42,63,1,-0.743676993,0.131825176
43,63,1,-0.743675418,0.131825176
44,63,1,-0.743673844,0.131825176
45,63,1,-0.743672269,0.131825176
46,63,1,-0.743670694,0.131825176
47,63,1,-0.743669119,0.131825176
48,63,1,-0.743667544,0.131825176
49,63,1,-0.743665970,0.131825176
50,63,1,-0.743664395,0.131825176
51,63,1,-0.743662820,0.131825176
52,63,1,-0.743661245,0.131825176
53,63,1,-0.743659670,0.131825176
54,63,1,-0.743658096,0.131825176
55,63,1,-0.743656521,0.131825176
56,63,1,-0.743654946,0.131825176
57,63,1,-0.743653371,0.131825176
58,63,1,-0.743651796,0.131825176
59,63,1,-0.743650222,0.131825176
60,63,1,-0.743648647,0.131825176
61,63,1,-0.743647072,0.131825176
62,63,1,-0.743645497,0.131825176
63,63,1,-0.743643922,0.131825176
64,63,1,-0.743642348,0.131825176
65,63,1,-0.743640773,0.131825176
66,63,1,-0.743639198,0.131825176
67,63,1,-0.743637623,0.131825176
68,63,1,-0.743636048,0.131825176
69,63,1,-0.743634474,0.131825176
70,63,1,-0.743632899,0.131825176
71,63,1,-0.743631324,0.131825176
72,63,1,-0.743629749,0.131825176
73,63,1,-0.743628174,0.131825176
74,63,1,-0.743626600,0.131825176
75,63,1,-0.743625025,0.131825176
76,63,1,-0.743623450,0.131825176
77,63,1,-0.743621875,0.131825176
78,63,1,-0.743620300,0.131825176
79,63,1,-0.743618726,0.131825176
80,63,1,-0.743617151,0.131825176
81,63,1,-0.743615576,0.131825176
82,63,1,-0.743614001,0.131825176
83,63,1,-0.743612426,0.131825176
84,63,1,-0.743610852,0.131825176
85,63,1,-0.743609277,0.131825176
86,63,1,-0.743607702,0.131825176
87,63,1,-0.743606127,0.131825176
88,63,1,-0.743604552,0.131825176
89,63,1,-0.743602978,0.131825176
90,63,1,-0.743601403,0.131825176
91,63,1,-0.743599828,0.131825176
92,63,1,-0.743598253,0.131825176
93,63,1,-0.743596678,0.131825176
94,63,1,-0.743595104,0.131825176
95,63,1,-0.743593529,0.131825176
96,63,1,-0.743591954,0.131825176
97,63,1,-0.743590379,0.131825176
98,63,1,-0.743588804,0.131825176
99,63,1,-0.743587229,0.131825176
100,63,1,-0.743585655,0.131825176
101,63,1,-0.743584080,0.131825176
102,63,1,-0.743582505,0.131825176
103,63,1,-0.743580930,0.131825176
104,63,1,-0.743579355,0.131825176
105,63,1,-0.743577781,0.131825176
106,63,1,-0.743576206,0.131825176
107,63,1,-0.743574631,0.131825176
108,63,1,-0.743573056,0.131825176
109,63,1,-0.743571481,0.131825176
110,63,1,-0.743569907,0.131825176
111,63,1,-0.743568332,0.131825176
112,63,1,-0.743566757,0.131825176
113,63,1,-0.743565182,0.131825176
114,63,1,-0.743563607,0.131825176
115,63,1,-0.743562033,0.131825176
116,63,1,-0.743560458,0.131825176
117,63,1,-0.743558883,0.131825176
118,63,1,-0.743557308,0.131825176
119,63,1,-0.743555733,0.131825176
120,63,1,-0.743554159,0.131825176
121,63,1,-0.743552584,0.131825176
122,63,1,-0.743551009,0.131825176
123,63,1,-0.743549434,0.131825176
124,63,1,-0.743547859,0.131825176
125,63,1,-0.743546285,0.131825176
126,63,1,-0.743544710,0.131825176
127,63,1,-0.743543135,0.131825176
0,64,1,-0.743743135,0.131826750
1,64,1,-0.743741560,0.131826750
2,64,1,-0.743739985,0.131826750
3,64,1,-0.743738411,0.131826750
4,64,1,-0.743736836,0.131826750
5,64,1,-0.743735261,0.131826750
6,64,1,-0.743733686,0.131826750
7,64,1,-0.743732111,0.131826750
8,64,1,-0.743730537,0.131826750
9,64,1,-0.743728962,0.131826750
10,64,1,-0.743727387,0.131826750
11,64,1,-0.743725812,0.131826750
12,64,1,-0.743724237,0.131826750
13,64,1,-0.743722663,0.131826750
14,64,1,-0.743721088,0.131826750
15,64,1,-0.743719513,0.131826750
16,64,1,-0.743717938,0.131826750
17,64,1,-0.743716363,0.131826750
18,64,1,-0.743714789,0.131826750
19,64,1,-0.743713214,0.131826750
20,64,1,-0.743711639,0.131826750
21,64,1,-0.743710064,0.131826750
22,64,1,-0.743708489,0.131826750
23,64,1,-0.743706915,0.131826750
24,64,1,-0.743705340,0.131826750
25,64,1,-0.743703765,0.131826750
26,64,1,-0.743702190,0.131826750
27,64,1,-0.743700615,0.131826750
28,64,1,-0.743699041,0.131826750
29,64,1,-0.743697466,0.131826750
30,64,1,-0.743695891,0.131826750
31,64,1,-0.743694316,0.131826750
32,64,1,-0.743692741,0.131826750
33,64,1,-0.743691166,0.131826750
34,64,1,-0.743689592,0.131826750
35,64,1,-0.743688017,0.131826750
36,64,1,-0.743686442,0.131826750
37,64,1,-0.743684867,0.131826750
38,64,1,-0.743683292,0.131826750
39,64,1,-0.743681718,0.131826750
40,64,1,-0.743680143,0.131826750
41,64,1,-0.743678568,0.131826750
42,64,1,-0.743676993,0.131826750
43,64,1,-0.743675418,0.131826750
44,64,1,-0.743673844,0.131826750
45,64,1,-0.743672269,0.131826750
46,64,1,-0.743670694,0.131826750
47,64,1,-0.743669119,0.131826750
48,64,1,-0.743667544,0.131826750
49,64,1,-0.743665970,0.131826750
50,64,1,-0.743664395,0.131826750
51,64,1,-0.743662820,0.131826750
52,64,1,-0.743661245,0.131826750
53,64,1,-0.743659670,0.131826750
54,64,1,-0.743658096,0.131826750
55,64,1,-0.743656521,0.131826750
56,64,1,-0.743654946,0.131826750
57,64,1,-0.743653371,0.131826750
58,64,1,-0.743651796,0.131826750
59,64,1,-0.743650222,0.131826750
60,64,1,-0.743648647,0.131826750
61,64,1,-0.743647072,0.131826750
62,64,1,-0.743645497,0.131826750
63,64,1,-0.743643922,0.131826750
64,64,1,-0.743642348,0.131826750
65,64,1,-0.743640773,0.131826750
66,64,1,-0.743639198,0.131826750
67,64,1,-0.743637623,0.131826750
68,64,1,-0.743636048,0.131826750
69,64,1,-0.743634474,0.131826750
70,64,1,-0.743632899,0.131826750
71,64,1,-0.743631324,0.131826750
72,64,1,-0.743629749,0.131826750
73,64,1,-0.743628174,0.131826750
74,64,1,-0.743626600,0.131826750
75,64,1,-0.743625025,0.131826750
76,64,1,-0.743623450,0.131826750
77,64,1,-0.743621875,0.131826750
78,64,1,-0.743620300,0.131826750
79,64,1,-0.743618726,0.131826750
80,64,1,-0.743617151,0.131826750
81,64,1,-0.743615576,0.131826750
82,64,1,-0.743614001,0.131826750
83,64,1,-0.743612426,0.131826750
84,64,1,-0.743610852,0.131826750
85,64,1,-0.743609277,0.131826750
86,64,1,-0.743607702,0.131826750
87,64,1,-0.743606127,0.131826750
88,64,1,-0.743604552,0.131826750
89,64,1,-0.743602978,0.131826750
90,64,1,-0.743601403,0.131826750
91,64,1,-0.743599828,0.131826750
92,64,1,-0.743598253,0.131826750
93,64,1,-0.743596678,0.131826750
94,64,1,-0.743595104,0.131826750
95,64,1,-0.743593529,0.131826750
96,64,1,-0.743591954,0.131826750
97,64,1,-0.743590379,0.131826750
98,64,1,-0.743588804,0.131826750
99,64,1,-0.743587229,0.131826750
100,64,1,-0.743585655,0.131826750
101,64,1,-0.743584080,0.131826750
102,64,1,-0.743582505,0.131826750
103,64,1,-0.743580930,0.131826750
104,64,1,-0.743579355,0.131826750
105,64,1,-0.743577781,0.131826750
106,64,1,-0.743576206,0.131826750
107,64,1,-0.743574631,0.131826750
108,64,1,-0.743573056,0.131826750
109,64,1,-0.743571481,0.131826750
110,64,1,-0.743569907,0.131826750
111,64,1,-0.743568332,0.131826750
112,64,1,-0.743566757,0.131826750
113,64,1,-0.743565182,0.131826750
114,64,1,-0.743563607,0.131826750
115,64,1,-0.743562033,0.131826750
116,64,1,-0.743560458,0.131826750
117,64,1,-0.743558883,0.131826750
118,64,1,-0.743557308,0.131826750
119,64,1,-0.743555733,0.131826750
120,64,1,-0.743554159,0.131826750
121,64,1,-0.743552584,0.131826750
122,64,1,-0.743551009,0.131826750
123,64,1,-0.743549434,0.131826750
124,64,1,-0.743547859,0.131826750
125,64,1,-0.743546285,0.131826750
126,64,1,-0.743544710,0.131826750
127,64,1,-0.743543135,0.131826750
0,65,1,-0.743743135,0.131828325
1,65,1,-0.743741560,0.131828325
2,65,1,-0.743739985,0.131828325
3,65,1,-0.743738411,0.131828325
4,65,1,-0.743736836,0.131828325
5,65,1,-0.743735261,0.131828325
6,65,1,-0.743733686,0.131828325
7,65,1,-0.743732111,0.131828325
8,65,1,-0.743730537,0.131828325
9,65,1,-0.743728962,0.131828325
10,65,1,-0.743727387,0.131828325
11,65,1,-0.743725812,0.131828325
12,65,1,-0.743724237,0.131828325
13,65,1,-0.743722663,0.131828325
14,65,1,-0.743721088,0.131828325
15,65,1,-0.743719513,0.131828325
16,65,1,-0.743717938,0.131828325
17,65,1,-0.743716363,0.131828325
18,65,1,-0.743714789,0.131828325
19,65,1,-0.743713214,0.131828325
20,65,1,-0.743711639,0.131828325
21,65,1,-0.743710064,0.131828325
22,65,1,-0.743708489,0.131828325
23,65,1,-0.743706915,0.131828325
24,65,1,-0.743705340,0.131828325
25,65,1,-0.743703765,0.131828325
26,65,1,-0.743702190,0.131828325
27,65,1,-0.743700615,0.131828325
28,65,1,-0.743699041,0.131828325
29,65,1,-0.743697466,0.131828325
30,65,1,-0.743695891,0.131828325
31,65,1,-0.743694316,0.131828325
32,65,1,-0.743692741,0.131828325
33,65,1,-0.743691166,0.131828325
34,65,1,-0.743689592,0.131828325
35,65,1,-0.743688017,0.131828325
36,65,1,-0.743686442,0.131828325
37,65,1,-0.743684867,0.131828325
38,65,1,-0.743683292,0.131828325
39,65,1,-0.743681718,0.131828325
40,65,1,-0.743680143,0.131828325
41,65,1,-0.743678568,0.131828325
42,65,1,-0.743676993,0.131828325
43,65,1,-0.743675418,0.131828325
44,65,1,-0.743673844,0.131828325
45,65,1,-0.743672269,0.131828325
46,65,1,-0.743670694,0.131828325
47,65,1,-0.743669119,0.131828325
48,65,1,-0.743667544,0.131828325
49,65,1,-0.743665970,0.131828325
50,65,1,-0.743664395,0.131828325
51,65,1,-0.743662820,0.131828325
52,65,1,-0.743661245,0.131828325
53,65,1,-0.743659670,0.131828325
54,65,1,-0.743658096,0.131828325
55,65,1,-0.743656521,0.131828325
56,65,1,-0.743654946,0.131828325
57,65,1,-0.743653371,0.131828325
58,65,1,-0.743651796,0.131828325
59,65,1,-0.743650222,0.131828325
60,65,1,-0.743648647,0.131828325
61,65,1,-0.743647072,0.131828325
62,65,1,-0.743645497,0.131828325
63,65,1,-0.743643922,0.131828325
64,65,1,-0.743642348,0.131828325
65,65,1,-0.743640773,0.131828325
66,65,1,-0.743639198,0.131828325
67,65,1,-0.743637623,0.131828325
68,65,1,-0.743636048,0.131828325
69,65,1,-0.743634474,0.131828325
70,65,1,-0.743632899,0.131828325
71,65,1,-0.743631324,0.131828325
72,65,1,-0.743629749,0.131828325
73,65,1,-0.743628174,0.131828325
74,65,1,-0.743626600,0.131828325
75,65,1,-0.743625025,0.131828325
76,65,1,-0.743623450,0.131828325
77,65,1,-0.743621875,0.131828325
78,65,1,-0.743620300,0.131828325
79,65,1,-0.743618726,0.131828325
80,65,1,-0.743617151,0.131828325
81,65,1,-0.743615576,0.131828325
82,65,1,-0.743614001,0.131828325
83,65,1,-0.743612426,0.131828325
84,65,1,-0.743610852,0.131828325
85,65,1,-0.743609277,0.131828325
86,65,1,-0.743607702,0.131828325
87,65,1,-0.743606127,0.131828325
88,65,1,-0.743604552,0.131828325
89,65,1,-0.743602978,0.131828325
90,65,1,-0.743601403,0.131828325
91,65,1,-0.743599828,0.131828325
92,65,1,-0.743598253,0.131828325
93,65,1,-0.743596678,0.131828325
94,65,1,-0.743595104,0.131828325
95,65,1,-0.743593529,0.131828325
96,65,1,-0.743591954,0.131828325
97,65,1,-0.743590379,0.131828325
98,65,1,-0.743588804,0.131828325
99,65,1,-0.743587229,0.131828325
100,65,1,-0.743585655,0.131828325
101,65,1,-0.743584080,0.131828325
102,65,1,-0.743582505,0.131828325
103,65,1,-0.743580930,0.131828325
104,65,1,-0.743579355,0.131828325
105,65,1,-0.743577781,0.131828325
106,65,1,-0.743576206,0.131828325
107,65,1,-0.743574631,0.131828325
108,65,1,-0.743573056,0.131828325
109,65,1,-0.743571481,0.131828325
110,65,1,-0.743569907,0.131828325
111,65,1,-0.743568332,0.131828325
112,65,1,-0.743566757,0.131828325
113,65,1,-0.743565182,0.131828325
114,65,1,-0.743563607,0.131828325
115,65,1,-0.743562033,0.131828325
116,65,1,-0.743560458,0.131828325
117,65,1,-0.743558883,0.131828325
118,65,1,-0.743557308,0.131828325
119,65,1,-0.743555733,0.131828325
120,65,1,-0.743554159,0.131828325
121,65,1,-0.743552584,0.131828325
122,65,1,-0.743551009,0.131828325
123,65,1,-0.743549434,0.131828325
124,65,1,-0.743547859,0.131828325
125,65,1,-0.743546285,0.131828325
126,65,1,-0.743544710,0.131828325
127,65,1,-0.743543135,0.131828325
0,66,1,-0.743743135,0.131829900
1,66,1,-0.743741560,0.131829900
2,66,1,-0.743739985,0.131829900
3,66,1,-0.743738411,0.131829900
4,66,1,-0.743736836,0.131829900
5,66,1,-0.743735261,0.131829900
6,66,1,-0.743733686,0.131829900
7,66,1,-0.743732111,0.131829900
8,66,1,-0.743730537,0.131829900
9,66,1,-0.743728962,0.131829900
10,66,1,-0.743727387,0.131829900
11,66,1,-0.743725812,0.131829900
12,66,1,-0.743724237,0.131829900
13,66,1,-0.743722663,0.131829900
14,66,1,-0.743721088,0.131829900
15,66,1,-0.743719513,0.131829900
16,66,1,-0.743717938,0.131829900
17,66,1,-0.743716363,0.131829900
18,66,1,-0.743714789,0.131829900
19,66,1,-0.743713214,0.131829900
20,66,1,-0.743711639,0.131829900
21,66,1,-0.743710064,0.131829900
22,66,1,-0.743708489,0.131829900
23,66,1,-0.743706915,0.131829900
24,66,1,-0.743705340,0.131829900
25,66,1,-0.743703765,0.131829900
26,66,1,-0.743702190,0.131829900
27,66,1,-0.743700615,0.131829900
28,66,1,-0.743699041,0.131829900
29,66,1,-0.743697466,0.131829900
30,66,1,-0.743695891,0.131829900
31,66,1,-0.743694316,0.131829900
32,66,1,-0.743692741,0.131829900
33,66,1,-0.743691166,0.131829900
34,66,1,-0.743689592,0.131829900
35,66,1,-0.743688017,0.131829900
36,66,1,-0.743686442,0.131829900
37,66,1,-0.743684867,0.131829900
38,66,1,-0.743683292,0.131829900
39,66,1,-0.743681718,0.131829900
40,66,1,-0.743680143,0.131829900
41,66,1,-0.743678568,0.131829900
42,66,1,-0.743676993,0.131829900
43,66,1,-0.743675418,0.131829900
44,66,1,-0.743673844,0.131829900
45,66,1,-0.743672269,0.131829900
46,66,1,-0.743670694,0.131829900
47,66,1,-0.743669119,0.131829900
48,66,1,-0.743667544,0.131829900
49,66,1,-0.743665970,0.131829900
50,66,1,-0.743664395,0.131829900
51,66,1,-0.743662820,0.131829900
52,66,1,-0.743661245,0.131829900
53,66,1,-0.743659670,0.131829900
54,66,1,-0.743658096,0.131829900
55,66,1,-0.743656521,0.131829900
56,66,1,-0.743654946,0.131829900
57,66,1,-0.743653371,0.131829900
58,66,1,-0.743651796,0.131829900
59,66,1,-0.743650222,0.131829900
60,66,1,-0.743648647,0.131829900
61,66,1,-0.743647072,0.131829900
62,66,1,-0.743645497,0.131829900
63,66,1,-0.743643922,0.131829900
64,66,1,-0.743642348,0.131829900
65,66,1,-0.743640773,0.131829900
66,66,1,-0.743639198,0.131829900
67,66,1,-0.743637623,0.131829900
68,66,1,-0.743636048,0.131829900
69,66,1,-0.743634474,0.131829900
70,66,1,-0.743632899,0.131829900
71,66,1,-0.743631324,0.131829900
72,66,1,-0.743629749,0.131829900
73,66,1,-0.743628174,0.131829900
74,66,1,-0.743626600,0.131829900
75,66,1,-0.743625025,0.131829900
76,66,1,-0.743623450,0.131829900
77,66,1,-0.743621875,0.131829900
78,66,1,-0.743620300,0.131829900
79,66,1,-0.743618726,0.131829900
80,66,1,-0.743617151,0.131829900
81,66,1,-0.743615576,0.131829900
82,66,1,-0.743614001,0.131829900
83,66,1,-0.743612426,0.131829900
84,66,1,-0.743610852,0.131829900
85,66,1,-0.743609277,0.131829900
86,66,1,-0.743607702,0.131829900
87,66,1,-0.743606127,0.131829900
